article,views,rank,project,date,url,category
Tom_Cruise,13033,478,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Tom_Cruise,General
Alan_Carr,13016,479,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Alan_Carr,General
Arch_Enemy,13011,480,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Arch_Enemy,General
Assist_(association_football),13000,481,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Assist_(association_football),General
Chernobyl_disaster,12925,482,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Chernobyl_disaster,General
Manchester_United_F.C.,12919,483,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Manchester_United_F.C.,General
Werwulf,12911,484,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Werwulf,General
List_of_United_States_cities_by_population,12872,485,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/List_of_United_States_cities_by_population,General
Son_of_a_Witch,12844,486,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Son_of_a_Witch,General
Jeffrey_Dahmer,12811,487,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Jeffrey_Dahmer,General
Alan_Ritchson,12725,488,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Alan_Ritchson,General
Dan_Reynolds,12719,489,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Dan_Reynolds,General
Hardeep_Singh_Kohli,12713,490,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Hardeep_Singh_Kohli,General
John_Wayne_Gacy,12709,491,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/John_Wayne_Gacy,General
Stephen_Wilson_Jr.,12683,492,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Stephen_Wilson_Jr.,General
Premier_League,12657,493,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Premier_League,General
Michael_Jordan,12655,494,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Michael_Jordan,General
Tara_Reid,12645,495,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Tara_Reid,General
List_of_states_and_territories_of_the_United_States,12643,496,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/List_of_states_and_territories_of_the_United_States,General
Where_Winds_Meet,12624,497,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Where_Winds_Meet,General
Mary_Shelley,12623,498,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Mary_Shelley,General
Nasrali,12615,499,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Nasrali,General
Karolina_Wydra,12599,500,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Karolina_Wydra,General
London,12570,501,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/London,General
Shavkat_Rakhmonov,12541,502,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Shavkat_Rakhmonov,General
List_of_largest_cities,12535,503,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/List_of_largest_cities,General
David_Moyes,12514,504,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/David_Moyes,General
Rosalía,12507,505,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Rosalía,General
69_(sex_position),12492,506,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/69_(sex_position),General
Martha_Stewart,12477,507,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Martha_Stewart,General
Angelina_Jolie,12456,508,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Angelina_Jolie,General
TikTok,12453,509,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/TikTok,General
I'm_a_Celebrity...Get_Me_Out_of_Here!_(British_TV_series),12453,509,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/I'm_a_Celebrity...Get_Me_Out_of_Here!_(British_TV_series),General
Ilia_Topuria,12432,511,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ilia_Topuria,General
Kaantha,12389,512,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Kaantha,General
Shia_LaBeouf,12372,513,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Shia_LaBeouf,General
Joseph_Stalin,12370,514,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Joseph_Stalin,General
Gaten_Matarazzo,12366,515,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Gaten_Matarazzo,General
Elphaba,12341,516,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Elphaba,General
William_Shakespeare,12333,517,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/William_Shakespeare,General
Ted_Bundy,12328,518,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ted_Bundy,General
Wuthering_Heights,12317,519,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Wuthering_Heights,General
Inter_Miami_CF,12316,520,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Inter_Miami_CF,General
Oscar_Isaac,12309,521,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Oscar_Isaac,General
Mechanical_television,12296,522,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Mechanical_television,General
Dick_Van_Dyke,12291,523,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Dick_Van_Dyke,General
George_H._W._Bush,12290,524,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/George_H._W._Bush,General
Henry_VIII,12267,525,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Henry_VIII,General
Australia,12253,526,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Australia,General
2025_NFL_season,12248,527,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/2025_NFL_season,General
Skid_block,12239,528,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Skid_block,General
Natalie_Morales_(actress),12234,529,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Natalie_Morales_(actress),General
Ozzy_Osbourne,12231,530,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ozzy_Osbourne,General
Ian_Wright,12231,530,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ian_Wright,General
Roofman,12228,532,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Roofman,General
List_of_American_films_of_2025,12219,533,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/List_of_American_films_of_2025,General
Z-Library,12206,534,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Z-Library,General
XNXX,12199,535,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/XNXX,General
Hailee_Steinfeld,12196,536,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Hailee_Steinfeld,General
Sa_Re_Ga_Ma_Pa_Seniors_season_5,12175,537,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Sa_Re_Ga_Ma_Pa_Seniors_season_5,General
Raye,12174,538,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Raye,General
Heated_Rivalry,12171,539,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Heated_Rivalry,General
Ronald_Reagan,12156,540,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ronald_Reagan,General
Canada,12148,541,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Canada,General
Kate_Hudson,12132,542,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Kate_Hudson,General
Finn_Wolfhard,12106,543,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Finn_Wolfhard,General
Delhi_Crime,12092,544,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Delhi_Crime,General
Periodic_table,12091,545,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Periodic_table,General
Vita_Vea,12088,546,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Vita_Vea,General
Murder_of_Junko_Furuta,12088,546,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Murder_of_Junko_Furuta,General
UFC_Fight_Night:_Tsarukyan_vs._Hooker,12077,548,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Tsarukyan_vs._Hooker,General
The_Roses_(film),12072,549,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/The_Roses_(film),General
Kim_Hellberg,12053,550,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Kim_Hellberg,General
Shane_Bowen,12047,551,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Shane_Bowen,General
Roscoe_Conkling,12031,552,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Roscoe_Conkling,General
Mask_(2025_film),12006,553,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Mask_(2025_film),General
Aeroflot_Flight_593,11987,554,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Aeroflot_Flight_593,General
Renate_Reinsve,11976,555,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Renate_Reinsve,General
Vladimir_Putin,11965,556,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Vladimir_Putin,General
List_of_countries_by_GDP_(nominal)_per_capita,11941,557,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/List_of_countries_by_GDP_(nominal)_per_capita,General
Marco_Jansen,11913,558,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Marco_Jansen,General
Jack_Osbourne,11881,559,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Jack_Osbourne,General
The_Diplomat_(American_TV_series),11879,560,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/The_Diplomat_(American_TV_series),General
Morena_Baccarin,11872,561,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Morena_Baccarin,General
Michael_Olise,11867,562,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Michael_Olise,General
George_VI,11808,563,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/George_VI,General
The_Family_Plan_2,11806,564,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/The_Family_Plan_2,General
Sophia_Lillis,11796,565,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Sophia_Lillis,General
List_of_Formula_One_World_Drivers'_Champions,11761,566,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/List_of_Formula_One_World_Drivers'_Champions,General
Goldie_Hawn,11752,567,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Goldie_Hawn,General
Down_Cemetery_Road,11732,568,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Down_Cemetery_Road,General
Napoleon,11728,569,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Napoleon,General
Sawyer_Sweeten,11712,570,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Sawyer_Sweeten,General
Artificial_intelligence,11699,571,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Artificial_intelligence,General
Frankie_Grande,11698,572,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Frankie_Grande,General
XXX:_Return_of_Xander_Cage,11658,573,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/XXX:_Return_of_Xander_Cage,General
Jay_Kelly,11648,574,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Jay_Kelly,General
Izzat_(honour),11639,575,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Izzat_(honour),General
Mohit_Sharma_(soldier),11635,576,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Mohit_Sharma_(soldier),General
Bob_Marley,11623,577,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Bob_Marley,General
Everton_F.C.,11613,578,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Everton_F.C.,General
Elissa_Slotkin,11582,579,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Elissa_Slotkin,General
Jacob_Lofland,11567,580,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Jacob_Lofland,General
It_(novel),11526,581,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/It_(novel),General
Matthew_McConaughey,11512,582,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Matthew_McConaughey,General
I_Love_LA_(TV_series),11506,583,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/I_Love_LA_(TV_series),General
The_Shawshank_Redemption,11498,584,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/The_Shawshank_Redemption,General
Premethylenomycin_C_lactone,11489,585,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Premethylenomycin_C_lactone,General
Katharine_Ross,11454,586,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Katharine_Ross,General
Stephen_King,11444,587,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Stephen_King,General
2026_Winter_Olympics,11438,588,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/2026_Winter_Olympics,General
Vince_Gilligan,11429,589,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Vince_Gilligan,General
Jennifer_Lopez,11425,590,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Jennifer_Lopez,General
Lily_Allen,11422,591,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Lily_Allen,General
Varanasi_(2027_film),11421,592,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Varanasi_(2027_film),General
Melania_Trump,11419,593,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Melania_Trump,General
Oz_the_Great_and_Powerful,11374,594,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Oz_the_Great_and_Powerful,General
XXXX_Gold,11366,595,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/XXXX_Gold,General
Pat_Morita,11353,596,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Pat_Morita,General
Malice_(TV_series),11307,597,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Malice_(TV_series),General
Fascism,11301,598,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Fascism,General
Max_Brosmer,11295,599,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Max_Brosmer,General
Sexual_intercourse,11283,600,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Sexual_intercourse,General
Turkey,11282,601,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Turkey,General
Assassination_of_John_F._Kennedy,11281,602,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Assassination_of_John_F._Kennedy,General
Billie_Eilish,11275,603,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Billie_Eilish,General
George_V,11264,604,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/George_V,General
Mira_Nair,11257,605,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Mira_Nair,General
Lev_Tahor,11251,606,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Lev_Tahor,General
A_House_of_Dynamite,11249,607,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/A_House_of_Dynamite,General
Khamzat_Chimaev,11244,608,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Khamzat_Chimaev,General
Jason_Bateman,11241,609,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Jason_Bateman,General
Benedict_Arnold,11235,610,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Benedict_Arnold,General
Diane_Keaton,11235,610,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Diane_Keaton,General
The_Harder_They_Come,11222,612,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/The_Harder_They_Come,General
Karl_Bushby,11216,613,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Karl_Bushby,General
Sean_Connery,11211,614,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Sean_Connery,General
Avatar_(2009_film),11206,615,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Avatar_(2009_film),General
OD_(video_game),11192,616,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/OD_(video_game),General
Dua_Lipa,11164,617,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Dua_Lipa,General
List_of_countries_and_dependencies_by_population,11164,617,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/List_of_countries_and_dependencies_by_population,General
FIFA_World_Cup,11162,619,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/FIFA_World_Cup,General
764_(organization),11160,620,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/764_(organization),General
The_Long_Walk_(2025_film),11157,621,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/The_Long_Walk_(2025_film),General
Gaza_war,11151,622,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Gaza_war,General
Charlie_Sheen,11146,623,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Charlie_Sheen,General
Germany,11140,624,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Germany,General
John_Kennedy_(Louisiana_politician),11132,625,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/John_Kennedy_(Louisiana_politician),General
Jack_Ruby,11126,626,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Jack_Ruby,General
Madeleine_Stowe,11110,627,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Madeleine_Stowe,General
Ocean_sunfish,11110,627,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ocean_sunfish,General
Jennifer_Lawrence,11096,629,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Jennifer_Lawrence,General
Priyanka_Chopra,11089,630,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Priyanka_Chopra,General
Laura_Branigan,11065,631,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Laura_Branigan,General
Pornography,11061,632,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Pornography,General
Jolly_LLB_3,11039,633,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Jolly_LLB_3,General
2025_Niger_State_school_kidnapping,11038,634,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/2025_Niger_State_school_kidnapping,General
Steve_Jobs,11036,635,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Steve_Jobs,General
Luke_Littler,11035,636,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Luke_Littler,General
The_Morning_Show_(American_TV_series),11019,637,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/The_Morning_Show_(American_TV_series),General
Ethan_Hawke,11014,638,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ethan_Hawke,General
Todd_Bowles,11000,639,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Todd_Bowles,General
Uma_Thurman,10982,640,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Uma_Thurman,General
Amanda_Bynes,10982,640,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Amanda_Bynes,General
Stephen_Curry,10958,642,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Stephen_Curry,General
Prince_(musician),10957,643,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Prince_(musician),General
Chris_Paul,10948,644,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Chris_Paul,General
Ukraine,10944,645,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ukraine,General
Ahtisa_Manalo,10934,646,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ahtisa_Manalo,General
The_Beatles,10933,647,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/The_Beatles,General
James_Franco,10920,648,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/James_Franco,General
Genie_(feral_child),10897,649,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Genie_(feral_child),General
Vietnam_War,10871,650,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Vietnam_War,General
Dick_Cheney,10860,651,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Dick_Cheney,General
Ulysses_S._Grant,10846,652,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ulysses_S._Grant,General
Brad_Pitt,10833,653,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Brad_Pitt,General
Bharatiya_Janata_Party,10831,654,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Bharatiya_Janata_Party,General
Christina_piercing,10823,655,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Christina_piercing,General
Ralph_Fiennes,10810,656,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ralph_Fiennes,General
Severance_(TV_series),10803,657,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Severance_(TV_series),General
Khabib_Nurmagomedov,10785,658,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Khabib_Nurmagomedov,General
Telegram_(software),10767,660,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Telegram_(software),General
Sanae_Takaichi,10767,660,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Sanae_Takaichi,General
Windows_10_version_history,10765,662,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Windows_10_version_history,General
Börte,10757,663,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Börte,General
Benedict_Cumberbatch,10747,664,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Benedict_Cumberbatch,General
2026_FIFA_World_Cup_qualification_(UEFA),10736,665,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(UEFA),General
Dakota_Johnson,10733,666,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Dakota_Johnson,General
Soviet_Union,10733,666,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Soviet_Union,General
Stranger_Things_season_3,10719,668,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Stranger_Things_season_3,General
List_of_ethnic_slurs,10718,669,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/List_of_ethnic_slurs,General
Emma_Watson,10714,670,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Emma_Watson,General
"Diana,_Princess_of_Wales",10710,671,en.wikipedia,2025-11-24,"https://en.wikipedia.org/wiki/Diana,_Princess_of_Wales",General
Mayor_of_Kingstown,10706,672,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Mayor_of_Kingstown,General
Catherine_de'_Medici,10687,674,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Catherine_de'_Medici,General
Prisoner_951,10680,675,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Prisoner_951,General
Charlie_McDowell,10654,676,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Charlie_McDowell,General
Mark_Wahlberg,10653,677,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Mark_Wahlberg,General
List_of_exoplanet_firsts,10652,678,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/List_of_exoplanet_firsts,General
Edward_VIII,10642,679,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Edward_VIII,General
Superman_(2025_film),10639,680,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Superman_(2025_film),General
Ed_Bye,10611,681,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Ed_Bye,General
List_of_Hindi_film_clans,10574,682,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/List_of_Hindi_film_clans,General
Sean_Penn,10572,683,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Sean_Penn,General
Usha_Vance,10570,684,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Usha_Vance,General
Jakarta,10554,685,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Jakarta,General
Elizabeth_I,10538,686,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Elizabeth_I,General
Arun_Khetarpal,10531,687,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Arun_Khetarpal,General
Rosemary_Kennedy,10529,688,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Rosemary_Kennedy,General
Heath_Ledger,10523,689,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Heath_Ledger,General
Amjad_Khan_(actor),10511,690,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Amjad_Khan_(actor),General
Harry_Potter_(film_series),10508,691,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Harry_Potter_(film_series),General
Spain,10489,692,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Spain,General
Sinners_(2025_film),10484,693,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Sinners_(2025_film),General
FIFA_U-17_World_Cup,10480,694,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/FIFA_U-17_World_Cup,General
Cheryl_Hines,10479,695,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Cheryl_Hines,General
Anniversary_(2025_film),10455,696,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Anniversary_(2025_film),General
Zendaya,10441,697,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Zendaya,General
Josh_Allen,10430,698,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Josh_Allen,General
Idina_Menzel,10426,699,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Idina_Menzel,General
Promising_Young_Woman,10404,700,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Promising_Young_Woman,General
Lawrence_Summers,10401,701,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Lawrence_Summers,General
Indonesia,10396,702,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Indonesia,General
Jesus,10391,703,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Jesus,General
The_Last_Frontier_(2025_TV_series),10389,704,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/The_Last_Frontier_(2025_TV_series),General
Arabic_numerals,10383,705,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Arabic_numerals,General
Scott_Bessent,10363,706,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Scott_Bessent,General
A,10362,707,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/A,General
O._J._Simpson,10361,708,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/O._J._Simpson,General
Queen_Bee_(1955_film),10347,709,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Queen_Bee_(1955_film),General
Hugh_Jackman,10340,710,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Hugh_Jackman,General
David_Benavidez,10328,711,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/David_Benavidez,General
Formula_One,10306,712,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Formula_One,General
Lisa_Marie_Presley,10306,712,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Lisa_Marie_Presley,General
Billy_the_Kid,10274,714,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Billy_the_Kid,General
Kidnapping_of_Barbara_Mackle,10262,715,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Kidnapping_of_Barbara_Mackle,General
Nvidia,10254,716,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Nvidia,General
Winston_Churchill,10251,717,en.wikipedia,2025-11-24,https://en.wikipedia.org/wiki/Winston_Churchill,General
